GH,XGH,GA,XGA,Side
1,0.37,3,2.13,0
2,2.03,0,0.55,1
3,1.45,6,2.03,0
4,3.57,2,1.02,1
1,1.06,1,1.02,0
3,3.14,0,0.23,1
2,1.40,0,0.33,1
1,1.17,2,1.02,0
1,1.84,1,0.99,0
2,2.24,1,0.51,1
1,0.53,2,1.97,0
2,4.37,0,0.09,1
0,1.03,0,0.76,0
3,1.72,0,0.29,1
2,1.49,1,2.16,0
2,1.22,0,0.44,1
0,0.41,2,1.45,0
2,3.57,0,0.46,1
1,0.53,1,0.52,0
5,1.82,3,3.03,0
2,1.08,0,0.39,1
0,0.21,5,3.20,0
1,0.71,1,0.91,1
1,0.71,2,1.12,0
1,0.90,0,0.71,1
1,1.54,1,0.51,1
0,1.46,1,2.38,0
1,3.19,1,1.83,1
2,1.32,3,0.76,0
2,3.29,1,0.28,1
0,0.78,1,0.92,0
1,1.15,0,0.74,1
0,1.07,0,0.85,0
1,0.60,3,1.52,0
1,1.56,0,0.42,1
1,0.54,1,1.33,1
3,1.23,0,1.08,0
3,2.53,1,1.39,1
