GH,XGH,GA,XGA,Side
2,1.33,1,1.55,0
0,0.67,0,0.67,1
1,0.64,3,1.58,0
4,2.12,0,1.15,1
0,0.52,1,0.75,0
2,2.34,1,0.46,1
1,0.90,0,1.15,0
8,3.71,0,0.92,1
1,1.38,0,0.87,1
0,0.26,1,1.90,0
2,1.01,0,0.54,1
1,1.13,1,0.86,0
0,0.80,3,2.13,1
1,2.37,0,0.57,0
1,1.83,2,0.80,1
1,0.40,0,1.71,0
3,2.21,0,0.60,1
1,0.38,3,1.30,0
1,0.53,1,0.52,1
2,2.41,0,0.85,1
0,1.19,1,1.16,0
1,0.86,2,0.43,0
0,1.63,1,0.26,1
0,1.03,1,0.96,0
0,1.68,0,0.13,1
0,0.87,2,0.70,1
1,1.09,0,0.58,0
1,2.23,0,0.39,1
1,3.19,1,1.83,0
2,1.92,0,1.05,1
1,1.02,0,0.53,0
2,2.37,0,0.74,1
2,2.26,1,1.36,0
2,1.39,2,0.53,1
2,1.98,1,0.91,0
2,1.64,0,0.35,0
6,3.60,1,1.19,1
2,2.44,0,0.78,0
