GH,XGH,GA,XGA,Side
0,0.97,2,1.48,0
3,1.31,1,0.90,1
0,0.89,1,0.30,1
2,2.08,2,2.31,0
1,1.06,1,1.02,1
2,1.12,4,1.79,0
0,0.69,2,2.31,0
4,3.75,1,2.32,1
2,2.63,1,1.86,0
1,2.57,0,0.73,1
2,1.86,2,1.70,0
2,2.26,1,0.96,1
0,0.80,3,2.13,0
1,0.41,4,1.04,0
1,2.25,0,0.39,1
0,0.36,1,1.13,0
3,1.41,0,0.76,1
1,2.64,3,2.10,0
2,1.39,2,0.96,1
3,3.63,2,0.98,1
1,0.95,1,1.51,0
0,0.56,2,1.49,1
1,0.71,1,0.91,0
1,0.99,1,1.13,1
1,0.75,4,2.14,0
5,3.13,0,0.17,1
2,0.77,1,1.13,0
2,2.92,0,0.22,1
1,0.24,0,1.26,0
3,4.91,0,0.78,1
2,1.33,1,1.11,0
4,2.66,2,1.76,0
2,2.05,0,0.74,1
3,1.19,2,0.90,1
0,2.07,1,1.81,0
6,5.35,0,0.87,1
2,1.06,4,2.28,0
2,2.44,0,0.78,1
