GH,XGH,GA,XGA,Side
1,1.17,2,0.28,0
1,0.91,0,0.84,1
3,2.03,0,0.70,1
4,3.57,2,1.02,0
0,0.52,1,0.75,1
0,1.40,0,0.16,0
2,1.55,2,1.19,1
2,1.76,1,2.27,0
2,1.06,0,0.77,1
0,1.15,0,0.69,0
2,0.52,1,1.78,1
2,2.26,1,0.96,0
1,1.46,1,1.51,1
2,1.54,0,0.79,1
3,2.12,1,1.00,0
1,1.68,2,0.73,1
0,0.83,1,1.45,0
1,0.60,0,1.42,1
4,3.28,1,1.00,0
1,3.16,1,1.70,0
1,1.55,1,0.73,1
0,0.21,5,3.20,1
0,1.63,1,0.26,0
1,1.86,1,0.14,1
2,0.69,0,0.44,0
2,1.04,1,1.47,1
0,0.90,1,1.41,0
3,2.13,2,0.71,0
0,0.44,1,1.70,1
0,0.76,1,1.90,0
3,1.50,1,0.92,1
1,1.10,1,0.84,1
2,2.57,0,0.87,0
2,1.55,3,1.59,0
2,2.08,0,0.32,1
0,1.88,1,0.35,0
2,1.06,4,2.28,1
1,1.08,0,0.12,0
