GH,XGH,GA,XGA,Side
0,0.97,2,1.48,1
0,0.51,0,0.70,0
3,1.70,3,1.66,1
4,2.12,0,1.15,0
2,1.92,2,0.85,1
1,1.56,0,1.14,0
2,1.55,2,1.19,0
1,2.19,0,0.65,1
1,2.04,2,0.74,0
1,1.57,0,0.26,1
0,0.77,2,0.69,0
1,1.48,0,0.40,1
1,1.10,0,0.25,0
1,0.68,1,1.00,0
2,1.49,1,2.16,1
4,2.39,1,0.94,0
0,0.90,1,2.18,1
3,1.86,1,1.03,0
3,1.71,2,1.07,1
3,1.25,3,1.66,1
2,1.08,0,0.39,0
1,0.86,2,0.43,1
0,0.99,3,0.51,0
1,0.79,1,0.22,1
1,0.93,1,0.44,0
5,3.13,0,0.17,0
1,0.93,0,0.77,1
0,1.19,1,1.69,1
3,2.26,0,0.81,0
1,1.01,2,0.75,1
1,0.83,0,0.80,0
2,1.27,0,0.36,0
1,0.94,3,2.00,1
2,1.55,3,1.59,1
3,4.03,0,0.49,0
1,1.24,1,1.21,1
2,0.47,1,2.11,0
2,1.64,0,0.42,1
