GH,XGH,GA,XGA,Side
2,1.68,2,0.99,1
0,0.67,0,0.67,0
3,2.03,0,0.70,0
0,0.60,2,0.81,1
0,0.44,1,1.08,0
4,1.81,0,0.47,1
2,1.56,1,1.44,0
2,0.62,2,0.93,1
2,1.46,2,1.77,1
0,1.41,1,0.56,0
0,0.77,2,0.69,1
2,4.37,0,0.09,0
0,0.32,1,1.06,1
1,1.41,2,1.24,1
0,0.59,0,1.06,0
1,1.44,0,0.27,1
3,2.93,2,1.30,0
1,2.64,3,2.10,1
2,1.25,0,1.36,0
1,1.14,1,1.12,0
1,0.78,0,0.40,1
0,1.49,0,0.20,0
0,0.81,3,1.34,1
2,1.10,2,2.55,0
2,0.69,0,0.44,1
0,0.70,0,0.11,0
1,1.09,0,0.58,1
2,1.92,1,0.91,0
1,0.96,0,0.20,1
3,4.91,0,0.78,0
1,2.13,4,1.21,1
2,0.97,3,1.69,1
0,2.06,2,0.70,0
0,0.51,0,1.41,1
0,2.11,1,0.32,0
1,1.24,1,1.21,0
3,1.23,0,1.08,1
4,3.17,1,0.57,0
