GH,XGH,GA,XGA,Side
2,1.28,2,0.61,1
2,2.03,0,0.55,0
1,0.81,1,2.30,1
0,1.65,1,0.60,0
5,2.54,3,1.71,1
2,2.11,0,0.45,0
2,1.58,2,0.96,1
1,2.19,0,0.65,0
2,1.06,0,0.77,0
0,1.41,1,0.56,1
2,1.01,0,0.54,0
0,0.69,0,0.89,1
3,2.98,2,2.10,0
1,1.24,3,1.30,1
2,1.98,1,1.01,0
0,0.36,1,1.13,1
2,1.45,0,0.66,0
1,1.47,2,1.36,1
0,1.72,1,0.18,0
2,2.39,2,1.09,0
1,2.37,0,0.61,1
0,0.38,1,0.72,1
3,1.74,1,0.38,0
0,0.78,1,1.01,1
2,1.77,1,0.80,0
2,2.05,2,2.00,0
2,2.92,0,0.22,0
0,0.54,0,1.05,1
4,2.83,3,2.72,0
2,3.44,1,1.94,1
2,0.97,3,1.69,0
2,2.57,0,0.87,1
0,1.99,1,1.22,0
1,0.60,3,1.52,1
3,4.03,0,0.49,1
2,1.64,0,0.35,1
0,0.94,0,0.68,0
5,2.17,1,1.27,1
