GH,XGH,GA,XGA,Side
1,1.17,2,0.28,1
1,0.67,1,0.94,0
0,0.51,0,0.47,0
4,2.21,0,0.56,1
5,2.54,3,1.71,0
2,0.52,1,1.27,1
2,1.62,1,2.14,1
2,0.62,2,0.93,0
1,1.84,1,0.99,1
1,2.57,0,0.73,0
1,0.96,0,0.40,1
1,2.00,2,1.28,0
3,1.77,0,0.23,1
2,1.91,1,1.29,1
1,1.83,2,0.80,0
3,1.80,0,1.87,1
1,0.58,1,1.07,0
3,1.86,1,1.03,1
0,0.89,0,2.26,0
1,1.41,1,0.93,0
0,1.19,1,1.16,1
0,0.93,2,1.56,0
3,1.74,1,0.38,1
1,0.87,1,1.21,0
3,1.62,1,1.85,1
2,1.04,1,1.47,0
2,3.04,0,0.27,1
0,1.19,1,1.69,0
3,1.03,0,0.21,1
1,0.56,2,1.23,0
3,1.98,1,0.31,1
4,2.66,2,1.76,1
1,1.15,0,0.74,0
3,1.08,0,0.75,0
0,2.11,1,0.32,1
1,1.04,2,2.30,0
1,0.72,1,1.07,1
0,0.98,0,0.40,0
