GH,XGH,GA,XGA,Side
0,0.27,3,2.74,1
0,0.34,2,0.76,0
1,0.30,1,0.07,1
2,1.42,1,1.04,0
4,2.82,1,1.03,1
2,1.68,0,0.09,0
1,1.19,0,0.69,1
3,1.53,2,0.62,0
3,1.85,0,0.77,1
0,0.19,2,1.48,0
2,1.99,0,0.58,1
1,0.20,3,2.15,0
1,1.04,1,0.65,1
5,2.21,1,0.57,0
3,2.70,2,1.58,1
0,0.65,2,2.11,0
0,0.44,4,1.78,1
0,0.67,2,0.93,0
1,1.37,0,0.66,1
3,1.07,0,0.25,0
3,1.00,2,0.99,1
1,0.29,2,0.96,0
0,0.99,1,1.00,1
0,1.72,1,0.90,0
2,1.98,2,0.68,1
2,1.09,3,0.59,0
0,0.65,2,1.90,1
1,2.12,0,0.42,0
1,1.53,1,0.39,1
1,2.84,0,0.35,0
3,1.99,1,0.40,1
3,3.14,2,1.33,0
1,0.94,0,0.30,1
2,2.33,3,1.69,0
2,2.10,1,0.59,1
1,1.04,1,0.91,0
2,1.86,2,1.08,1
2,1.31,2,1.43,0
