GH,XGH,GA,XGA,Side
2,1.44,1,0.60,0
0,0.63,1,2.34,1
0,0.71,1,0.24,0
2,1.34,1,1.53,1
1,0.89,2,1.58,0
3,2.15,1,0.61,1
2,1.39,1,0.60,0
3,1.53,2,0.62,1
2,3.53,1,1.38,0
1,1.44,1,0.34,1
0,0.28,0,0.15,0
1,2.15,0,0.17,1
3,1.06,1,1.73,0
3,1.44,1,0.99,1
1,0.68,0,0.56,0
2,1.75,1,1.79,1
0,1.16,0,0.83,1
0,1.61,0,0.32,0
2,0.68,2,0.58,1
2,2.01,1,0.99,1
3,1.55,0,0.73,0
2,1.73,1,0.58,1
2,1.48,0,1.23,0
3,1.72,1,0.52,1
1,1.76,0,0.51,0
1,1.52,0,0.79,1
0,0.65,2,1.90,0
1,1.96,2,2.09,1
1,0.54,2,1.35,0
2,2.31,0,0.41,1
3,1.59,1,0.77,0
5,3.27,1,0.67,1
0,0.25,1,0.45,0
2,2.57,1,1.05,1
0,0.23,3,2.13,0
1,0.33,0,1.08,0
1,1.40,1,0.53,1
3,3.09,1,1.00,0
