GH,XGH,GA,XGA,Side
1,4.18,1,0.03,0
0,1.12,0,0.28,1
1,1.35,2,0.29,0
0,0.46,0,0.67,1
2,1.42,1,0.26,0
3,1.73,1,0.82,1
2,2.48,1,1.12,0
1,1.34,1,0.42,1
3,1.85,0,0.77,0
1,1.37,4,2.77,1
0,0.47,1,1.63,0
0,0.57,1,1.26,1
0,1.93,2,1.58,0
1,1.07,1,0.50,1
0,0.48,0,0.26,0
1,0.85,0,0.52,1
0,1.16,0,0.83,0
1,1.42,0,0.56,0
2,1.01,2,0.45,1
0,1.25,0,0.32,1
2,1.10,4,3.30,0
0,0.91,6,2.96,1
0,1.58,1,1.34,0
2,1.33,1,0.63,1
2,0.74,1,1.09,0
1,2.42,1,0.53,1
1,1.50,2,0.63,0
1,2.12,0,0.42,1
3,1.54,0,1.17,0
0,0.64,1,0.60,1
1,1.24,0,0.35,0
2,1.32,1,1.33,1
1,0.97,1,0.49,0
0,1.62,0,0.16,1
1,0.62,4,2.54,0
1,0.33,0,1.08,1
3,1.46,1,1.54,1
1,0.67,1,1.44,0
