GH,XGH,GA,XGA,Side
1,0.98,1,1.76,0
0,0.58,0,0.16,1
0,1.06,2,2.48,0
2,1.42,1,1.04,1
1,1.34,1,1.03,0
3,2.99,1,1.80,1
0,0.35,0,0.70,0
5,1.80,0,0.26,1
2,1.67,1,0.54,1
2,1.46,1,1.50,0
2,1.39,0,0.29,1
1,2.15,0,0.17,0
0,1.93,2,1.58,1
0,0.68,0,0.30,0
3,1.25,0,0.73,1
1,1.19,3,3.12,0
1,0.36,1,1.07,1
0,0.52,0,0.14,0
0,1.21,2,1.47,1
2,2.45,0,0.32,1
0,1.67,0,1.00,0
1,1.13,1,0.44,1
0,0.99,1,1.00,0
2,1.13,3,3.36,1
1,2.05,4,2.13,0
2,1.63,0,0.84,1
0,0.50,1,0.80,0
1,1.58,0,0.34,0
2,1.21,3,1.99,1
0,0.75,1,1.45,0
3,1.59,1,0.77,1
2,1.32,1,1.33,0
2,0.76,1,0.75,1
0,1.32,1,0.86,0
3,3.91,1,1.03,1
4,3.26,1,1.18,0
0,1.60,0,0.08,1
1,1.49,3,0.93,0
