GH,XGH,GA,XGA,Side
6,2.60,4,1.42,0
2,0.45,2,0.44,1
1,0.30,1,0.07,0
0,0.83,2,1.24,1
1,1.07,2,1.40,0
0,0.54,2,0.71,1
0,0.35,0,0.70,1
0,1.07,0,0.32,0
3,0.85,3,2.02,1
0,0.73,1,0.75,0
0,0.28,0,0.15,1
0,0.57,1,1.26,0
3,1.22,0,0.21,1
0,0.58,0,0.81,0
2,1.23,1,0.59,1
4,2.95,1,0.47,0
1,1.51,1,0.52,1
2,1.86,1,0.92,0
3,0.83,1,0.28,1
3,2.12,1,1.13,1
0,1.47,1,0.12,0
1,0.29,2,0.96,1
2,1.27,0,0.07,0
3,2.06,0,0.13,1
2,0.73,2,0.46,0
2,1.63,0,0.84,0
4,1.66,3,1.21,1
1,0.92,1,0.23,0
2,0.43,1,1.18,1
2,2.31,0,0.41,0
1,1.24,0,0.35,1
0,0.54,1,0.58,0
0,0.81,1,0.87,1
1,0.55,1,1.71,0
0,0.53,3,1.82,1
1,1.58,2,1.12,0
0,1.60,1,0.48,1
1,0.65,2,0.76,0
