GH,XGH,GA,XGA,Side
6,2.60,4,1.42,1
0,0.58,0,0.16,0
2,3.54,1,0.64,1
1,0.77,1,1.22,0
1,0.75,0,0.45,1
3,2.15,1,0.61,0
2,2.48,1,1.12,1
2,0.85,3,1.54,0
1,1.14,0,0.77,1
1,0.48,1,1.29,0
1,1.55,2,2.18,1
2,0.38,3,2.29,0
2,0.22,1,0.48,1
2,1.91,1,1.93,0
0,0.71,3,2.59,0
4,2.71,1,0.62,1
0,0.44,4,1.78,0
2,0.45,1,2.07,1
3,0.61,4,1.17,0
3,2.12,1,1.13,0
0,1.67,0,1.00,1
0,0.84,1,1.42,0
2,1.82,0,0.32,1
1,0.55,2,1.95,0
1,1.76,0,0.51,1
1,2.42,1,0.53,0
1,1.35,1,0.87,1
3,2.49,1,0.50,0
0,0.97,0,0.27,1
3,1.13,0,0.71,0
4,3.09,2,0.52,1
0,0.76,0,0.74,0
2,3.40,0,0.60,1
2,2.31,1,1.18,1
4,1.45,2,1.56,0
1,1.04,1,0.91,1
4,1.90,1,0.88,0
5,2.27,0,0.24,1
