GH,XGH,GA,XGA,Side
0,0.65,1,0.91,1
2,2.02,1,0.24,0
0,0.70,4,2.42,1
0,0.26,0,0.68,0
2,1.39,1,0.85,1
0,0.54,2,0.71,0
4,1.53,3,2.28,1
5,1.80,0,0.26,0
4,1.83,1,0.72,1
3,2.08,3,1.24,0
2,0.57,1,1.44,1
1,0.91,0,0.59,0
3,2.10,1,0.76,1
3,2.08,3,1.49,0
0,0.71,3,2.59,1
2,1.75,1,1.79,0
3,1.82,1,0.71,1
1,1.42,0,0.56,1
1,1.37,0,0.66,0
0,0.67,2,0.83,0
3,2.48,2,1.47,0
3,1.31,0,0.48,1
1,2.32,1,1.18,0
2,0.73,2,0.46,1
5,2.84,0,0.72,0
0,0.50,1,0.80,1
0,0.81,1,0.87,0
3,1.97,1,0.94,1
3,2.07,2,1.69,0
0,0.63,2,0.52,1
0,0.94,3,1.79,0
0,0.68,1,1.41,1
2,2.31,1,1.18,0
0,0.23,3,2.13,1
3,2.21,0,0.58,0
3,1.46,1,1.54,0
1,0.90,4,3.64,1
2,1.31,2,1.43,1
