Liga: Bundesliga; powers: p0.m; epowers: p0.m; lnpowers: p1.m; SUM: -10.65
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p0.m; SUM: 6.26
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p0.m; SUM: 55.52
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p0.m; SUM: 21.18
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p1.m; SUM: -25.01
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p1.m; SUM: 9.76
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p1.m; SUM: 41.34
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p1.m; SUM: -1.58
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p12.m; SUM: -12.24
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p12.m; SUM: -0.05
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p12.m; SUM: 53.09
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p12.m; SUM: -6.77
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p123.m; SUM: -8.72
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p123.m; SUM: -0.13
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p123.m; SUM: 46.57
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p123.m; SUM: 1.3
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p13.m; SUM: -16.89
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p13.m; SUM: 4.94
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p13.m; SUM: 42.48
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p13.m; SUM: 2.8
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p2.m; SUM: -11.44
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p2.m; SUM: -2.86
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p2.m; SUM: 35.44
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p2.m; SUM: 15.99
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p23.m; SUM: -12.24
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p23.m; SUM: -2.36
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p23.m; SUM: 52.8
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p23.m; SUM: -6.77
Liga: Bundesliga; powers: p1.m; epowers: p0.m; lnpowers: p3.m; SUM: -20.41
Liga: LaLiga    ; powers: p1.m; epowers: p0.m; lnpowers: p3.m; SUM: 7.45
Liga: Ligue_1   ; powers: p1.m; epowers: p0.m; lnpowers: p3.m; SUM: 43.16
Liga: Serie_A   ; powers: p1.m; epowers: p0.m; lnpowers: p3.m; SUM: 0.42
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p0.m; SUM: -21.7
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p0.m; SUM: -1.83
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p0.m; SUM: 43.2
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p0.m; SUM: -0.32
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p1.m; SUM: -24.97
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p1.m; SUM: 3.08
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p1.m; SUM: 45.23
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p1.m; SUM: -1.53
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p12.m; SUM: -1.77
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p12.m; SUM: 6.92
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p12.m; SUM: 45.73
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p12.m; SUM: -0.52
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p123.m; SUM: -11.44
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p123.m; SUM: -4.46
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p123.m; SUM: 57.54
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p123.m; SUM: -7.1
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p13.m; SUM: -15.96
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p13.m; SUM: 0.04
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p13.m; SUM: 40.78
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p13.m; SUM: 1.3
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p2.m; SUM: -12.64
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p2.m; SUM: 3.61
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p2.m; SUM: 42.56
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p2.m; SUM: -7.77
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p23.m; SUM: -7.12
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p23.m; SUM: 4.48
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p23.m; SUM: 41.54
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p23.m; SUM: 1.3
Liga: Bundesliga; powers: p12.m; epowers: p0.m; lnpowers: p3.m; SUM: -15.67
Liga: LaLiga    ; powers: p12.m; epowers: p0.m; lnpowers: p3.m; SUM: -0.19
Liga: Ligue_1   ; powers: p12.m; epowers: p0.m; lnpowers: p3.m; SUM: 52.74
Liga: Serie_A   ; powers: p12.m; epowers: p0.m; lnpowers: p3.m; SUM: -0.97
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p0.m; SUM: -12.53
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p0.m; SUM: -2.43
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p0.m; SUM: 48.17
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p0.m; SUM: -1.98
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p1.m; SUM: -2.46
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p1.m; SUM: 2.93
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p1.m; SUM: 46.48
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p1.m; SUM: 7.05
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p12.m; SUM: -8.29
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p12.m; SUM: -9.46
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p12.m; SUM: 60.62
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p12.m; SUM: -12.83
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p123.m; SUM: -11.98
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p123.m; SUM: 5.17
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p123.m; SUM: 51.2
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p123.m; SUM: 13.41
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p13.m; SUM: -10.6
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p13.m; SUM: -4.46
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p13.m; SUM: 58.27
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p13.m; SUM: -10
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p2.m; SUM: -8.78
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p2.m; SUM: 3.1
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p2.m; SUM: 52.73
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p2.m; SUM: 7.05
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p23.m; SUM: -10.6
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p23.m; SUM: -4.46
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p23.m; SUM: 58.27
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p23.m; SUM: -10.53
Liga: Bundesliga; powers: p123.m; epowers: p0.m; lnpowers: p3.m; SUM: -3.49
Liga: LaLiga    ; powers: p123.m; epowers: p0.m; lnpowers: p3.m; SUM: 9.25
Liga: Ligue_1   ; powers: p123.m; epowers: p0.m; lnpowers: p3.m; SUM: 50.44
Liga: Serie_A   ; powers: p123.m; epowers: p0.m; lnpowers: p3.m; SUM: 2.3
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p0.m; SUM: -0.64
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p0.m; SUM: -3.28
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p0.m; SUM: 44.37
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p0.m; SUM: 0.21
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p1.m; SUM: -5.27
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p1.m; SUM: -8.82
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p1.m; SUM: 55.94
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p1.m; SUM: 4.54
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p12.m; SUM: -10.49
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p12.m; SUM: 8.34
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p12.m; SUM: 52.99
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p12.m; SUM: 20.06
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p123.m; SUM: -8.92
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p123.m; SUM: 19.27
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p123.m; SUM: 54.18
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p123.m; SUM: 10.87
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p13.m; SUM: -11.49
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p13.m; SUM: 8.34
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p13.m; SUM: 52.99
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p13.m; SUM: 17.06
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p2.m; SUM: -3.85
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p2.m; SUM: -9.89
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p2.m; SUM: 53.69
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p2.m; SUM: -0.88
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p23.m; SUM: -11.49
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p23.m; SUM: 8.34
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p23.m; SUM: 52.99
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p23.m; SUM: 19.8
Liga: Bundesliga; powers: p1234.m; epowers: p0.m; lnpowers: p3.m; SUM: -15.43
Liga: LaLiga    ; powers: p1234.m; epowers: p0.m; lnpowers: p3.m; SUM: 11.34
Liga: Ligue_1   ; powers: p1234.m; epowers: p0.m; lnpowers: p3.m; SUM: 56.26
Liga: Serie_A   ; powers: p1234.m; epowers: p0.m; lnpowers: p3.m; SUM: 14.25
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p0.m; SUM: -1.12
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p0.m; SUM: 5.74
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p0.m; SUM: 51.54
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p0.m; SUM: 9.89
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p1.m; SUM: -8.62
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p1.m; SUM: 3.73
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p1.m; SUM: 71.46
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p1.m; SUM: 9.95
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p12.m; SUM: -19.14
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p12.m; SUM: 21.86
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p12.m; SUM: 64.64
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p12.m; SUM: 11.77
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p123.m; SUM: 8.56
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p123.m; SUM: 17.42
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p123.m; SUM: 70.35
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p123.m; SUM: 5.86
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p13.m; SUM: -11.57
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p13.m; SUM: 22.86
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p13.m; SUM: 59.85
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p13.m; SUM: 10.31
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p2.m; SUM: -11.61
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p2.m; SUM: 3.94
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p2.m; SUM: 66.78
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p2.m; SUM: 14.52
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p23.m; SUM: -11.57
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p23.m; SUM: 22.86
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p23.m; SUM: 60.85
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p23.m; SUM: 10.31
Liga: Bundesliga; powers: p12345.m; epowers: p0.m; lnpowers: p3.m; SUM: -8.87
Liga: LaLiga    ; powers: p12345.m; epowers: p0.m; lnpowers: p3.m; SUM: 1.23
Liga: Ligue_1   ; powers: p12345.m; epowers: p0.m; lnpowers: p3.m; SUM: 48.06
Liga: Serie_A   ; powers: p12345.m; epowers: p0.m; lnpowers: p3.m; SUM: 17.39
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p0.m; SUM: -2.64
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p0.m; SUM: -6.69
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p0.m; SUM: 49.64
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p0.m; SUM: 0.3
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p1.m; SUM: -2.76
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p1.m; SUM: -5.49
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p1.m; SUM: 52.94
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p1.m; SUM: 5.85
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p12.m; SUM: -10.27
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p12.m; SUM: 1.33
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p12.m; SUM: 55.99
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p12.m; SUM: 19.75
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p123.m; SUM: -7.79
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p123.m; SUM: 21.27
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p123.m; SUM: 57.76
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p123.m; SUM: 15.89
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p13.m; SUM: -9.98
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p13.m; SUM: 7.34
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p13.m; SUM: 52.99
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p13.m; SUM: 18.06
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p2.m; SUM: -5.27
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p2.m; SUM: -7.82
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p2.m; SUM: 53.07
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p2.m; SUM: 3.32
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p23.m; SUM: -9.98
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p23.m; SUM: 6.34
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p23.m; SUM: 52.99
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p23.m; SUM: 18.06
Liga: Bundesliga; powers: p1235.m; epowers: p0.m; lnpowers: p3.m; SUM: -1.87
Liga: LaLiga    ; powers: p1235.m; epowers: p0.m; lnpowers: p3.m; SUM: 15.01
Liga: Ligue_1   ; powers: p1235.m; epowers: p0.m; lnpowers: p3.m; SUM: 49.3
Liga: Serie_A   ; powers: p1235.m; epowers: p0.m; lnpowers: p3.m; SUM: 22.51
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p0.m; SUM: -3.16
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p0.m; SUM: -9.62
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p0.m; SUM: 48.17
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p0.m; SUM: 3.25
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p1.m; SUM: 1.06
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p1.m; SUM: -0.84
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p1.m; SUM: 53.26
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p1.m; SUM: 9.81
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p12.m; SUM: -12.27
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p12.m; SUM: 1.33
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p12.m; SUM: 61.45
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p12.m; SUM: 16.72
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p123.m; SUM: -5.97
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p123.m; SUM: 20.48
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p123.m; SUM: 57.76
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p123.m; SUM: 14.71
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p13.m; SUM: -10.27
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p13.m; SUM: 1.33
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p13.m; SUM: 53.64
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p13.m; SUM: 20.75
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p2.m; SUM: -3
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p2.m; SUM: -2.08
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p2.m; SUM: 52.39
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p2.m; SUM: 6.85
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p23.m; SUM: -10.27
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p23.m; SUM: 0.33
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p23.m; SUM: 56.99
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p23.m; SUM: 20.75
Liga: Bundesliga; powers: p1245.m; epowers: p0.m; lnpowers: p3.m; SUM: 1.61
Liga: LaLiga    ; powers: p1245.m; epowers: p0.m; lnpowers: p3.m; SUM: 12.11
Liga: Ligue_1   ; powers: p1245.m; epowers: p0.m; lnpowers: p3.m; SUM: 47.45
Liga: Serie_A   ; powers: p1245.m; epowers: p0.m; lnpowers: p3.m; SUM: 16.7
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p0.m; SUM: -15.43
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p0.m; SUM: 3.91
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p0.m; SUM: 49.3
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p0.m; SUM: -4.45
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p1.m; SUM: -1.66
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p1.m; SUM: -1.78
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p1.m; SUM: 43.63
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p1.m; SUM: 7.42
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p12.m; SUM: -3.59
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p12.m; SUM: -4.27
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p12.m; SUM: 58.14
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p12.m; SUM: -4.28
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p123.m; SUM: -8.36
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p123.m; SUM: 5.34
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p123.m; SUM: 51.02
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p123.m; SUM: 13.93
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p13.m; SUM: -10.29
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p13.m; SUM: -4.94
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p13.m; SUM: 60.35
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p13.m; SUM: -3.18
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p2.m; SUM: -14.3
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p2.m; SUM: 5.76
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p2.m; SUM: 52.05
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p2.m; SUM: 7.68
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p23.m; SUM: -4.29
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p23.m; SUM: -5.94
Liga: Ligue_1   ; powers: p125.m; epowers: p0.m; lnpowers: p23.m; SUM: 55.84
Liga: Serie_A   ; powers: p125.m; epowers: p0.m; lnpowers: p23.m; SUM: -4.82
Liga: Bundesliga; powers: p125.m; epowers: p0.m; lnpowers: p3.m; SUM: -3.26
Liga: LaLiga    ; powers: p125.m; epowers: p0.m; lnpowers: p3.m; SUM: 3.03
