GH,XGH,GA,XGA,Side
2,1.53,0,0.28,0
2,1.00,3,2.30,1
0,0.85,1,1.00,0
4,2.91,2,2.02,1
1,1.65,0,0.57,0
1,1.26,0,0.28,1
1,0.68,0,0.67,0
2,1.06,1,1.04,0
2,2.24,0,0.91,1
1,1.71,0,0.69,0
3,1.66,0,0.97,1
0,0.38,1,2.06,0
3,2.79,1,1.12,1
1,1.19,2,1.35,0
0,0.29,4,2.22,1
2,1.34,0,0.69,0
2,1.66,1,2.18,1
3,2.39,1,0.61,1
0,0.94,1,1.05,0
2,1.76,2,2.01,1
3,2.63,2,0.59,0
2,1.93,2,1.93,1
1,1.27,0,0.66,0
1,1.44,0,0.39,1
0,0.95,2,1.63,1
2,2.10,0,1.11,0
0,0.93,0,0.93,1
2,2.36,1,0.64,0
2,1.14,1,2.41,1
3,1.77,2,1.44,0
0,1.43,0,0.29,1
0,1.18,1,2.58,0
1,1.04,2,0.47,1
1,1.33,3,0.66,0
