GH,XGH,GA,XGA,Side
2,1.76,2,1.19,1
4,2.53,2,0.71,0
1,1.72,3,2.37,1
2,0.87,2,0.29,0
1,0.43,0,0.86,1
1,1.26,0,0.28,0
3,2.37,2,1.43,1
2,0.80,0,0.85,0
3,2.51,0,0.78,1
3,1.97,1,0.93,0
0,0.36,2,1.09,1
1,1.13,2,0.47,0
0,0.26,1,1.94,1
3,1.83,2,1.42,0
1,0.76,0,0.84,1
4,2.74,4,2.05,0
0,0.71,5,3.63,1
2,0.84,0,0.10,0
0,0.53,1,1.07,1
0,1.52,2,1.77,0
0,0.49,2,0.93,1
2,1.78,1,0.56,0
1,1.27,0,0.66,1
0,1.08,0,0.68,0
2,1.64,2,1.99,1
0,0.48,1,0.71,0
2,1.84,0,0.56,1
1,1.68,1,0.36,0
0,1.07,0,0.54,1
1,0.90,0,0.95,0
1,1.10,2,2.19,1
2,1.79,0,0.14,0
0,1.08,0,0.04,1
2,0.89,1,0.49,0
