GH,XGH,GA,XGA,Side
0,0.48,2,1.15,0
4,2.53,2,0.71,1
3,1.98,3,1.73,1
4,1.56,1,0.62,0
1,1.65,0,0.57,1
0,0.72,0,1.18,0
2,1.60,2,1.13,1
3,1.30,3,1.87,0
1,0.84,0,0.15,1
1,1.34,0,0.43,0
0,2.07,0,0.29,1
1,0.78,3,2.37,0
5,2.38,1,0.95,1
1,0.95,0,0.39,0
1,1.01,1,1.16,1
0,0.44,1,2.18,0
1,0.86,1,1.46,1
0,0.34,0,0.45,1
0,0.53,1,1.07,0
2,0.89,1,1.75,0
4,1.99,5,2.09,1
2,1.93,2,1.93,0
1,0.57,0,0.27,1
0,0.76,3,1.18,0
4,1.60,0,1.04,1
0,1.80,1,1.32,0
4,3.82,0,0.35,1
2,2.21,3,0.97,0
4,2.61,0,0.33,1
1,1.30,1,1.19,0
2,1.12,0,1.21,1
3,2.06,0,0.59,0
2,1.17,0,0.69,1
2,1.11,1,0.84,0
