GH,XGH,GA,XGA,Side
1,2.41,1,0.43,1
0,1.30,0,0.32,0
4,3.38,1,1.82,1
0,0.55,0,0.77,0
1,2.39,0,0.56,1
1,1.57,2,1.44,0
1,1.66,1,1.10,1
0,0.56,3,1.62,0
0,0.65,0,1.20,1
3,2.46,1,0.65,1
1,2.28,0,0.03,0
1,0.60,3,1.74,1
1,1.69,0,0.61,0
3,1.83,2,1.42,1
1,1.01,1,1.16,0
4,2.07,1,0.31,1
2,1.66,1,2.18,0
0,1.61,1,1.27,0
1,1.29,0,0.88,1
1,1.03,0,0.33,0
1,0.80,0,0.39,1
1,1.04,1,0.66,0
2,1.44,0,0.75,1
2,1.21,2,1.45,0
2,3.31,0,0.40,1
0,0.71,2,0.60,0
1,2.32,4,3.20,0
3,2.09,1,0.70,1
0,1.46,0,1.07,0
1,1.65,0,0.42,1
1,1.10,2,2.19,0
3,2.06,0,0.59,1
0,1.21,2,1.45,0
1,1.33,3,0.66,1
