GH,XGH,GA,XGA,Side
2,1.53,0,0.28,1
1,2.51,1,1.30,0
1,1.16,1,1.64,1
0,1.33,2,1.15,0
3,1.82,3,2.45,1
0,0.61,0,1.09,0
2,3.23,1,0.85,1
1,1.82,1,1.56,0
1,1.50,0,0.67,1
3,2.46,1,0.65,0
3,1.20,4,1.31,1
4,2.09,0,1.38,0
4,2.00,3,1.81,1
1,1.58,0,0.20,0
3,3.33,2,2.43,1
0,0.44,1,2.18,1
0,0.71,5,3.63,0
3,2.39,1,0.61,0
1,1.33,2,0.58,1
3,1.37,0,1.40,0
2,1.20,1,0.19,1
1,0.60,1,0.57,0
2,2.25,0,2.17,1
3,2.12,1,1.95,0
3,2.67,0,0.44,1
0,1.07,0,0.27,0
1,2.32,4,3.20,1
3,2.56,2,2.32,0
0,0.67,2,1.52,1
1,1.30,2,1.26,0
1,1.62,1,1.18,1
3,0.91,1,0.79,0
2,1.17,0,0.69,0
2,0.89,1,0.49,1
