GH,XGH,GA,XGA,Side
0,0.13,1,0.84,1
0,0.94,2,1.98,0
1,0.89,0,0.39,1
2,1.64,0,0.24,0
1,0.41,1,1.54,1
1,0.56,3,1.81,1
1,1.92,0,0.11,0
1,0.69,1,1.04,1
1,2.19,1,0.82,0
2,1.10,1,1.28,1
3,2.98,0,0.61,0
1,1.70,1,1.10,1
3,2.21,1,0.87,0
1,0.95,0,0.48,1
2,1.04,1,0.78,0
1,1.29,2,2.34,1
0,0.43,0,0.37,0
2,1.24,0,1.81,1
0,0.30,1,0.90,0
2,2.70,1,0.78,0
0,1.03,0,0.40,1
1,1.34,1,2.52,0
0,0.75,2,1.81,1
1,0.93,1,0.38,0
0,0.87,1,0.62,1
0,0.26,0,0.34,0
1,0.69,1,0.66,1
2,0.86,0,0.17,0
1,0.37,0,0.17,1
1,0.89,0,0.13,0
