GH,XGH,GA,XGA,Side
0,0.43,2,2.28,1
1,1.05,1,0.13,0
1,0.66,1,0.75,1
1,0.84,1,0.52,0
0,1.10,1,2.53,1
3,2.16,0,0.53,0
0,1.23,1,1.62,1
1,0.69,1,1.04,0
3,2.64,0,1.14,1
2,1.60,1,1.10,0
1,2.26,1,0.36,1
2,1.41,2,1.75,1
1,2.20,1,0.83,0
6,1.51,2,2.73,1
2,1.40,1,0.66,0
2,0.68,2,1.43,1
2,2.20,2,1.62,0
2,1.00,3,2.31,1
1,2.11,0,0.43,0
2,1.72,0,1.41,1
2,3.06,0,0.01,0
1,1.34,1,2.52,1
2,1.40,2,1.98,0
0,0.24,1,1.76,1
1,1.62,0,0.46,0
4,2.70,1,0.15,0
1,0.62,2,0.49,1
0,1.79,1,0.88,0
1,1.21,0,0.50,1
2,1.68,0,0.91,0
