GH,XGH,GA,XGA,Side
0,0.71,2,1.54,1
1,0.72,0,0.16,0
0,0.37,1,0.76,1
0,0.85,0,0.77,0
1,1.55,2,1.01,1
2,1.66,1,1.03,0
2,1.82,3,2.35,1
2,1.18,1,0.51,1
2,1.81,0,1.10,0
0,0.93,0,0.34,0
2,0.37,0,0.90,1
1,0.71,1,0.36,0
2,1.89,1,0.58,1
3,2.57,1,0.58,1
2,1.65,4,3.43,0
0,1.47,2,0.97,1
2,1.54,2,0.84,0
2,1.54,1,0.23,1
1,0.64,0,0.77,0
0,1.67,1,1.77,1
1,0.52,0,0.85,0
1,1.95,2,0.60,1
0,0.93,4,1.65,0
0,0.51,1,0.14,1
1,0.41,1,0.64,0
2,1.20,0,0.51,1
2,1.59,3,1.63,0
3,1.93,0,0.36,1
0,1.58,0,0.24,0
0,1.17,2,1.79,1
3,2.13,0,0.58,0
2,0.64,2,0.95,0
0,0.48,2,2.97,1
0,0.40,2,0.86,0
4,1.62,1,2.12,1
2,1.58,3,1.20,0
2,1.29,0,0.52,1
2,3.83,0,0.49,0
