GH,XGH,GA,XGA,Side
0,1.08,0,0.77,1
0,1.04,1,0.74,0
1,0.73,2,0.42,1
0,0.85,4,1.09,0
0,0.85,0,0.47,1
1,1.05,1,2.16,0
2,2.51,0,0.34,1
3,1.56,1,0.79,0
1,1.84,0,0.48,1
1,1.12,1,1.29,0
3,2.28,0,0.73,1
0,0.37,1,2.39,0
3,2.31,0,0.19,1
3,2.34,0,1.24,0
2,1.65,4,3.43,1
0,0.88,0,0.71,0
0,0.70,2,0.70,1
5,2.93,1,0.19,0
2,1.49,1,1.19,0
4,1.58,1,0.28,1
1,0.63,0,1.41,0
1,2.48,1,0.87,1
1,0.75,0,0.41,0
3,2.48,0,1.10,1
0,0.33,3,0.59,0
4,3.89,1,1.10,1
1,0.75,0,0.63,0
2,1.45,1,0.34,1
5,3.25,1,1.78,1
2,1.38,2,2.47,0
2,2.34,0,0.29,1
1,0.84,3,2.27,0
0,0.48,2,2.97,0
1,1.84,1,0.69,1
2,1.50,3,1.09,0
2,0.49,1,0.25,1
6,4.30,1,1.05,1
4,2.45,1,1.31,0
