GH,XGH,GA,XGA,Side
1,1.11,2,1.59,1
1,0.47,1,1.47,0
0,1.76,0,0.70,0
2,2.98,0,0.36,1
2,1.55,2,0.86,0
1,2.16,1,1.58,1
6,2.46,1,0.84,0
3,1.56,1,0.79,1
3,1.47,2,0.76,0
0,0.93,0,0.34,1
1,0.74,0,1.20,1
2,0.27,0,0.29,0
3,1.20,1,1.16,1
2,1.61,2,2.04,0
1,0.72,4,1.73,1
1,0.96,0,0.43,0
1,0.70,0,0.53,1
1,1.38,1,0.56,0
1,1.39,1,0.32,1
0,1.67,1,1.77,0
1,0.76,0,0.22,1
2,0.95,2,0.87,0
4,1.55,0,0.72,1
3,2.48,0,1.10,0
1,0.85,4,3.26,1
2,0.81,4,2.11,0
0,1.25,0,0.48,1
4,1.52,1,1.02,0
1,1.96,1,0.18,1
4,3.99,0,0.55,0
1,1.00,1,1.01,1
1,1.11,2,1.29,0
0,0.37,0,0.55,0
1,1.62,3,0.62,1
2,2.36,4,2.31,0
3,1.50,0,1.34,1
1,0.87,1,2.10,1
1,1.93,0,2.03,0
