GH,XGH,GA,XGA,Side
2,0.48,1,0.93,1
1,1.54,0,1.13,0
1,2.02,1,1.43,1
3,1.91,1,1.41,0
2,2.22,2,0.74,1
1,2.16,1,1.58,0
1,0.86,1,0.65,1
3,1.83,0,1.18,0
2,0.81,2,0.65,0
1,1.67,2,0.36,1
3,2.28,0,0.73,0
1,0.71,1,0.36,1
5,2.03,0,0.22,0
2,1.41,0,0.98,0
2,2.32,0,0.37,1
0,1.03,3,2.22,0
2,2.28,3,1.02,1
1,1.06,1,0.66,0
1,1.10,1,1.53,1
1,0.66,3,1.79,0
0,0.67,1,0.85,1
4,3.03,0,1.39,0
1,2.36,2,1.19,1
1,1.27,0,0.74,0
0,0.56,0,0.79,1
2,1.20,0,0.51,0
1,1.21,1,1.10,1
1,0.49,2,1.32,1
1,1.60,1,1.57,0
4,3.99,0,0.55,1
1,0.26,0,0.90,0
2,0.87,0,0.24,1
4,1.25,0,0.05,1
1,0.36,1,0.74,0
2,1.50,3,1.09,1
0,0.43,0,2.19,0
1,1.05,0,0.14,1
2,0.22,3,2.13,0
