GH,XGH,GA,XGA,Side
2,0.48,1,0.93,0
1,0.47,1,1.47,1
0,0.55,1,2.36,0
2,1.87,1,0.61,1
1,1.55,2,1.01,0
2,1.36,0,0.38,1
0,0.42,1,1.56,0
1,2.40,4,1.06,1
1,1.49,0,0.76,0
2,0.62,0,0.09,1
4,4.47,1,0.57,0
3,3.29,0,0.34,1
3,2.31,0,0.19,0
0,0.71,2,1.78,1
3,2.59,0,1.79,1
1,0.41,0,0.37,0
1,1.47,1,0.77,1
1,1.45,0,0.47,0
1,1.11,0,0.42,1
2,1.96,1,1.21,0
1,0.63,0,1.41,1
1,1.93,1,0.28,0
0,0.66,2,2.05,1
0,0.60,1,0.66,0
1,0.85,4,3.26,0
1,2.03,1,1.24,1
1,0.84,1,0.98,0
1,1.76,2,1.45,1
0,0.28,0,1.17,0
2,1.46,0,0.64,0
3,2.13,0,0.58,1
0,0.92,2,0.56,0
1,2.05,0,0.20,1
0,0.93,1,0.72,0
2,0.98,0,0.29,1
0,0.43,0,2.19,1
2,2.03,0,0.52,0
0,0.69,1,1.62,1
