Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.45; DiffWin: 0.5; BetsNumber: 187; BetsWin:57; BetsDraw: 144; CorrectResults: 52; CorrectDraws: 35; CorrectWins: 17; SUM: 0.55
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.475; DiffWin: 0.5; BetsNumber: 194; BetsWin:57; BetsDraw: 151; CorrectResults: 53; CorrectDraws: 36; CorrectWins: 17; SUM: -2.49
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.5; DiffWin: 0.5; BetsNumber: 200; BetsWin:57; BetsDraw: 157; CorrectResults: 53; CorrectDraws: 36; CorrectWins: 17; SUM: -8.49
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.525; DiffWin: 0.5; BetsNumber: 206; BetsWin:57; BetsDraw: 163; CorrectResults: 54; CorrectDraws: 37; CorrectWins: 17; SUM: -9
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.55; DiffWin: 0.5; BetsNumber: 210; BetsWin:57; BetsDraw: 167; CorrectResults: 55; CorrectDraws: 38; CorrectWins: 17; SUM: -9.12
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.45; DiffWin: 0.55; BetsNumber: 180; BetsWin:48; BetsDraw: 144; CorrectResults: 48; CorrectDraws: 35; CorrectWins: 13; SUM: -1.47
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.475; DiffWin: 0.55; BetsNumber: 187; BetsWin:48; BetsDraw: 151; CorrectResults: 49; CorrectDraws: 36; CorrectWins: 13; SUM: -4.51
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.5; DiffWin: 0.55; BetsNumber: 193; BetsWin:48; BetsDraw: 157; CorrectResults: 49; CorrectDraws: 36; CorrectWins: 13; SUM: -10.51
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.525; DiffWin: 0.55; BetsNumber: 199; BetsWin:48; BetsDraw: 163; CorrectResults: 50; CorrectDraws: 37; CorrectWins: 13; SUM: -11.02
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.55; DiffWin: 0.55; BetsNumber: 203; BetsWin:48; BetsDraw: 167; CorrectResults: 51; CorrectDraws: 38; CorrectWins: 13; SUM: -11.14
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 174; BetsWin:39; BetsDraw: 144; CorrectResults: 45; CorrectDraws: 35; CorrectWins: 10; SUM: -2.69
Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.475; DiffWin: 0.6; BetsNumber: 181; BetsWin:39; BetsDraw: 151; CorrectResults: 46; CorrectDraws: 36; CorrectWins: 10; SUM: -5.73
