GH,XGH,GA,XGA,Side
2,0.60,2,0.56,1
0,1.06,3,1.40,0
0,0.58,2,1.58,1
0,2.00,0,0.69,0
3,1.18,1,0.66,1
0,0.86,0,1.77,0
2,1.28,3,2.30,0
1,1.20,1,1.31,1
0,0.65,3,1.48,1
2,2.56,1,0.37,0
6,2.35,2,1.22,1
1,0.59,1,1.09,0
4,2.83,0,0.32,1
3,1.69,3,0.73,0
1,1.70,1,1.19,1
1,1.49,1,2.44,0
2,1.49,3,2.03,1
0,1.36,1,1.70,0
3,2.25,4,1.58,1
1,0.72,1,0.76,1
0,1.45,0,0.37,0
3,2.45,3,1.59,0
1,1.94,2,1.08,1
3,2.48,0,0.63,1
0,0.69,3,3.06,0
0,1.83,1,1.20,1
1,0.60,3,2.64,0
2,2.09,3,2.72,1
0,0.59,2,1.92,1
1,1.00,0,0.76,0
1,0.41,1,1.60,0
0,1.59,0,0.76,0
1,0.32,1,1.38,1
4,3.24,0,0.09,0
2,0.95,1,1.43,1
3,4.51,1,1.30,0
3,2.45,0,1.17,0
3,2.41,0,0.43,1
