GH,XGH,GA,XGA,Side
0,1.33,2,0.54,1
1,0.96,2,2.06,0
0,1.84,0,1.29,1
0,0.03,1,2.34,0
2,4.43,0,0.19,1
2,2.07,0,0.78,0
2,1.39,5,3.90,0
3,2.17,0,1.04,1
0,0.25,3,2.69,0
2,2.56,1,0.37,1
0,0.26,3,2.18,0
1,2.02,1,0.91,1
2,0.33,1,2.09,0
1,1.01,1,1.66,0
3,2.30,1,1.52,1
0,1.01,2,1.68,0
2,1.50,1,0.77,1
4,2.43,0,0.83,0
2,3.13,0,0.34,1
1,1.93,0,1.15,1
3,1.16,3,2.23,0
0,0.55,0,0.59,0
0,1.11,1,1.49,1
0,3.38,0,0.93,1
0,0.58,2,1.14,0
2,2.36,1,1.31,1
3,1.10,2,1.54,0
1,1.49,2,1.70,1
2,1.88,2,0.54,0
0,0.59,2,1.92,0
4,3.01,0,0.29,1
3,1.11,3,1.47,0
1,1.73,1,0.28,1
2,1.37,0,0.84,1
0,0.62,0,0.97,0
1,0.78,0,0.58,1
2,0.75,2,1.08,0
4,3.40,0,0.22,1
