GH,XGH,GA,XGA,Side
2,1.55,2,1.25,0
0,1.06,3,1.40,1
0,1.18,0,0.68,0
3,2.86,0,0.64,1
0,0.41,0,1.01,0
2,1.84,3,1.65,1
3,1.55,1,1.42,1
1,0.52,3,1.58,0
2,1.47,2,2.79,1
1,0.68,1,1.56,0
2,1.16,0,0.71,1
0,0.30,1,1.80,0
0,0.71,1,1.19,1
3,2.12,1,1.24,0
1,2.86,1,1.06,1
1,1.31,0,0.89,0
0,0.83,2,1.47,1
4,2.43,0,0.83,1
2,1.80,1,1.37,0
1,1.51,0,0.93,0
2,1.72,0,0.12,1
3,1.43,0,0.41,1
0,0.19,1,0.84,0
0,3.38,0,0.93,0
1,1.06,0,0.97,1
0,0.70,1,1.19,0
1,1.01,2,0.63,1
2,1.41,0,0.95,0
1,1.55,1,1.32,1
1,1.07,2,0.87,0
3,1.57,2,1.29,1
1,1.39,0,0.67,0
3,1.78,1,0.17,1
1,0.32,1,1.38,0
2,1.47,4,3.66,0
4,2.84,2,1.13,1
1,2.56,2,1.31,0
4,2.32,1,1.25,1
