GH,XGH,GA,XGA,Side
1,1.13,3,2.11,0
1,0.96,2,2.06,1
2,1.24,1,0.77,1
1,1.28,2,2.19,0
0,0.74,1,3.09,1
1,1.02,0,0.54,0
0,0.69,1,2.34,0
2,1.99,0,0.26,1
1,1.08,3,2.76,1
1,1.34,0,0.24,0
0,0.94,0,0.39,1
1,2.16,2,0.85,0
0,0.70,1,1.31,1
5,1.68,1,0.79,1
1,1.70,1,1.19,0
1,1.31,0,0.89,1
1,2.41,2,1.95,0
0,0.87,0,0.41,0
0,0.74,0,0.17,1
0,0.55,3,2.37,1
1,0.55,0,0.55,0
4,1.74,0,0.61,0
1,0.93,3,1.74,1
1,1.62,2,1.17,1
1,1.32,1,1.01,0
1,0.98,2,2.00,1
3,2.07,2,1.22,0
2,0.93,2,0.89,0
1,1.44,2,2.27,1
0,0.78,1,1.20,1
2,1.71,2,1.66,0
1,1.45,0,0.68,1
0,1.59,0,0.76,1
1,1.73,1,0.28,0
2,1.47,0,0.14,0
1,0.53,0,1.05,0
2,1.31,1,1.28,1
4,2.32,1,1.25,0
