GH,XGH,GA,XGA,Side
1,0.63,0,0.67,0
2,1.71,2,2.81,1
1,0.83,1,1.89,0
0,2.00,0,0.69,1
0,1.04,1,1.46,0
1,1.02,0,0.54,1
4,2.31,1,1.58,1
2,0.77,2,1.18,0
0,0.59,0,0.72,1
1,0.49,5,3.43,0
3,1.14,1,0.33,1
1,2.02,1,0.91,0
4,3.22,1,0.82,1
0,0.33,0,0.28,1
1,1.49,1,1.13,0
1,1.03,2,1.55,1
0,0.83,2,1.47,0
3,2.41,0,0.45,1
1,1.13,2,0.53,0
1,0.72,1,0.76,0
0,1.23,1,0.59,1
4,2.03,1,0.62,1
1,0.93,3,1.74,0
0,0.93,3,2.75,0
1,2.00,0,0.15,1
1,1.98,2,1.24,0
2,3.57,1,1.25,1
1,0.78,0,1.23,0
2,1.88,2,0.54,1
0,1.84,2,2.00,0
3,2.03,0,0.12,1
1,1.38,1,1.24,0
3,1.80,0,0.34,1
0,0.46,4,2.90,0
1,1.26,1,0.89,1
2,0.82,2,1.90,0
1,2.56,2,1.31,1
5,2.43,1,0.87,0
