GH,XGH,GA,XGA,Side
2,0.60,2,0.56,0
0,0.76,0,0.68,1
0,1.18,0,0.68,1
2,1.53,0,0.36,0
1,1.57,0,0.50,1
1,1.15,2,1.34,0
0,0.69,1,2.34,1
1,1.50,1,0.91,0
0,0.25,3,2.69,1
0,0.85,2,1.04,0
2,1.62,0,0.61,1
2,1.56,1,1.01,0
1,1.47,2,1.30,1
2,1.49,3,1.45,0
2,2.07,0,0.31,1
0,0.88,1,2.06,0
3,1.99,0,0.38,1
2,2.09,2,1.67,0
1,1.13,2,0.53,1
1,0.99,2,0.69,1
2,1.72,0,0.12,0
1,0.47,0,0.53,0
2,2.59,1,1.29,1
0,0.53,0,1.14,1
1,2.00,0,0.15,0
1,0.98,2,2.00,0
0,1.00,0,0.96,1
1,0.79,0,2.16,0
0,0.83,1,1.47,1
1,0.88,2,1.58,1
4,3.01,0,0.29,0
1,0.41,1,1.60,1
0,2.29,1,0.36,0
3,3.96,1,1.22,0
3,1.36,2,0.49,1
2,2.39,0,0.93,0
4,2.42,2,1.77,0
2,1.95,2,0.91,1
