GH,XGH,GA,XGA,Side
0,0.44,3,1.92,0
3,2.19,0,0.48,1
0,0.58,2,1.58,0
2,1.53,0,0.36,1
0,0.74,1,3.09,0
1,2.98,2,1.00,1
4,2.31,1,1.58,0
6,3.33,1,0.98,1
5,4.71,1,0.17,1
0,0.39,0,0.31,0
2,2.84,1,1.17,1
0,0.18,0,1.53,0
1,1.09,4,2.62,1
3,2.12,1,1.24,1
2,2.01,0,0.48,0
2,1.34,1,0.96,1
2,1.50,1,0.77,0
4,3.52,1,1.08,1
0,0.81,0,1.67,0
1,0.99,2,0.69,0
0,1.45,0,0.37,1
4,1.74,0,0.61,1
2,1.01,2,1.73,0
0,0.89,1,0.64,0
1,1.71,3,2.50,1
1,1.98,2,1.24,1
3,1.17,0,0.18,0
4,2.83,0,0.12,1
0,0.14,0,0.56,0
0,1.86,1,0.90,1
0,1.32,4,0.87,0
2,2.07,1,1.09,1
0,0.49,3,2.63,0
1,0.46,1,0.52,0
4,2.22,0,1.09,1
4,2.84,2,1.13,0
2,0.75,2,1.08,1
1,0.12,1,2.04,0
