GH,XGH,GA,XGA,Side
2,0.64,2,2.59,0
2,1.97,0,0.11,1
1,0.57,1,1.56,0
2,0.97,1,1.28,1
1,1.57,0,0.50,0
0,0.86,0,1.77,1
3,1.55,1,1.42,0
2,0.77,2,1.18,1
0,0.49,1,1.65,1
1,1.10,2,1.74,0
0,0.26,3,2.18,1
1,1.20,0,0.40,0
2,1.89,2,1.59,1
1,1.19,0,0.37,0
0,0.78,3,2.21,1
2,1.34,1,0.96,0
0,0.97,0,0.40,1
1,1.21,0,0.55,1
0,0.74,0,0.17,0
2,1.74,1,0.54,0
2,1.07,4,2.49,1
1,0.47,0,0.53,1
1,1.94,2,1.08,0
1,2.31,1,1.18,0
1,1.32,1,1.01,1
0,0.70,1,1.19,1
2,3.57,1,1.25,0
1,1.49,2,1.70,0
1,0.55,0,0.58,1
3,0.71,2,1.10,0
1,0.49,0,0.73,1
2,1.18,2,0.43,0
1,1.91,0,1.30,1
3,1.50,0,0.79,0
4,3.32,0,0.58,0
3,2.32,1,0.78,1
1,2.39,4,2.47,0
1,0.12,1,2.04,1
