GH,XGH,GA,XGA,Side
6,4.53,0,0.19,1
0,0.97,2,2.23,0
3,0.45,1,1.55,1
3,2.72,0,0.15,1
0,0.30,1,2.12,0
1,2.21,1,0.90,1
2,2.02,2,1.48,0
2,1.73,0,0.50,1
1,0.72,3,3.47,0
1,1.50,1,0.25,1
1,1.55,0,0.93,0
2,1.69,1,1.27,1
1,0.48,3,1.68,0
5,2.18,0,0.42,1
0,0.87,1,1.22,0
3,4.92,0,0.14,1
1,0.70,2,0.60,0
1,0.74,2,0.66,0
1,1.21,1,0.93,1
0,0.44,2,1.89,0
1,0.93,1,1.28,0
8,3.62,0,0.23,1
0,0.18,3,1.61,0
3,2.93,0,0.75,1
0,0.76,1,2.22,0
6,3.68,0,0.19,1
1,0.97,0,1.89,0
4,1.96,1,0.70,1
0,0.38,0,2.14,0
2,0.92,2,1.75,1
0,0.36,6,2.26,0
1,2.43,0,1.19,1
4,2.05,5,3.62,0
4,3.93,1,1.53,1
