GH,XGH,GA,XGA,Side
1,1.87,0,0.93,0
0,0.97,2,2.23,1
2,0.72,0,0.42,0
1,1.38,3,1.19,1
2,1.86,1,1.05,0
4,3.05,0,0.80,1
1,0.41,1,0.73,0
3,1.21,0,0.99,1
0,0.82,0,0.47,0
3,2.85,1,1.01,1
0,0.27,1,1.12,0
3,2.73,1,1.27,1
2,1.88,1,1.13,0
0,0.70,1,1.23,1
1,0.96,1,1.26,1
2,2.48,1,0.44,0
1,2.02,0,0.52,1
0,0.62,1,0.42,1
1,1.21,1,0.93,0
2,1.21,0,0.58,1
1,0.30,1,1.78,0
1,0.28,1,0.91,1
4,3.02,2,1.30,0
3,3.77,0,1.05,1
0,0.65,1,1.05,0
1,0.58,1,0.92,1
3,2.02,0,0.73,0
4,1.64,1,1.59,1
2,1.48,1,2.80,0
1,0.77,1,0.73,1
1,1.26,4,2.46,0
2,2.48,0,0.42,0
1,1.24,1,1.83,1
1,2.60,1,1.13,0
