GH,XGH,GA,XGA,Side
0,0.45,2,0.71,1
1,1.63,2,1.66,0
1,0.83,3,1.54,1
0,2.03,0,0.23,0
1,1.95,0,0.13,1
2,1.04,1,0.31,0
1,0.41,1,0.73,1
2,1.53,1,1.23,0
1,0.72,3,3.47,1
0,0.59,2,1.16,0
0,1.10,0,1.42,1
0,1.39,0,0.51,0
1,0.67,1,0.39,1
1,0.89,0,0.95,0
1,0.35,0,0.28,1
1,1.98,1,1.18,0
0,0.45,2,1.89,1
1,1.52,2,2.03,0
3,1.60,2,2.33,1
2,1.64,0,0.43,0
1,1.45,3,3.28,1
1,0.68,2,1.82,0
2,0.83,2,1.38,1
3,3.77,0,1.05,0
1,1.14,1,1.04,1
6,3.68,0,0.19,0
2,1.36,3,1.77,1
2,1.88,0,0.67,0
2,1.09,1,1.40,1
3,2.02,1,0.79,0
4,2.14,0,0.29,1
1,1.37,1,1.59,0
1,1.27,1,1.75,1
0,0.83,0,0.26,0
