GH,XGH,GA,XGA,Side
1,0.31,1,1.21,1
3,2.14,1,0.66,0
0,1.08,4,3.30,1
1,1.78,0,0.65,0
0,0.30,1,2.12,1
2,2.44,0,1.11,0
0,3.46,0,0.21,0
0,0.16,3,1.31,1
3,2.93,0,0.31,0
2,0.72,5,2.89,1
2,2.32,2,1.80,0
2,2.17,2,1.21,1
0,0.57,2,2.12,0
1,0.89,0,0.95,1
3,1.37,1,0.90,0
2,2.48,1,0.44,1
1,1.14,0,0.67,0
3,1.42,1,0.49,0
1,1.10,0,0.26,1
0,1.40,3,1.48,0
2,1.64,2,0.94,1
8,3.62,0,0.23,0
1,0.70,0,0.39,1
2,1.46,1,1.31,1
0,1.04,0,0.13,0
2,1.36,1,1.13,1
3,3.97,0,1.01,0
2,0.92,1,1.41,1
2,1.74,1,0.70,0
1,1.15,2,1.32,1
4,2.14,0,0.29,0
0,0.33,0,1.38,1
1,1.24,1,1.83,0
2,0.57,1,0.87,1
