GH,XGH,GA,XGA,Side
2,1.82,1,1.08,1
1,0.95,0,0.48,0
6,4.05,0,0.18,1
1,2.71,5,2.34,0
3,3.23,1,1.05,1
2,1.53,0,0.84,0
1,2.60,1,0.99,1
3,1.69,3,2.52,0
0,0.82,0,0.47,1
2,0.72,5,2.89,0
1,1.55,0,0.93,1
2,0.69,1,1.67,0
4,2.39,1,0.73,1
1,0.91,1,0.74,0
2,1.54,2,1.49,0
1,1.98,1,1.18,1
1,0.68,2,2.86,0
1,0.68,1,1.17,0
1,3.12,0,0.07,1
2,1.93,1,0.75,0
3,2.52,0,0.21,1
0,0.32,3,5.08,0
6,4.87,2,0.63,1
2,1.74,1,1.08,0
1,0.57,0,1.38,1
1,0.58,1,0.92,0
3,3.97,0,1.01,1
4,1.96,1,0.70,0
3,2.57,1,0.98,1
2,0.86,3,1.94,0
0,2.68,0,0.28,1
2,2.59,1,1.03,1
1,1.27,1,1.75,0
4,4.35,3,1.64,1
