GH,XGH,GA,XGA,Side
2,1.82,1,1.08,0
4,0.79,4,2.27,1
1,0.83,3,1.54,0
1,0.92,2,1.39,0
2,1.74,3,1.74,1
0,1.32,0,0.26,0
2,2.87,1,1.93,1
3,1.21,0,0.99,0
2,2.21,0,0.22,1
3,2.98,1,0.51,0
4,2.51,2,2.46,1
2,1.63,1,1.52,0
1,0.48,3,1.68,1
1,0.36,0,0.53,0
3,1.37,1,0.90,1
3,1.76,0,1.05,0
0,0.49,0,0.41,1
1,0.68,1,1.17,1
4,2.43,0,0.90,0
2,1.64,0,0.43,1
0,0.86,2,0.56,1
0,1.01,2,1.37,0
1,0.94,1,0.75,1
2,1.66,1,1.30,0
0,0.65,1,1.05,1
2,1.51,1,0.77,0
2,2.90,3,1.63,1
1,0.94,0,0.85,0
1,1.03,0,0.26,1
2,0.92,2,1.75,0
1,2.14,2,1.23,1
0,0.33,0,1.38,0
4,1.77,2,1.64,1
2,1.29,0,0.14,0
