GH,XGH,GA,XGA,Side
2,0.87,1,0.36,0
3,1.55,1,0.13,1
3,1.40,0,1.43,0
1,1.78,0,0.65,1
3,3.23,1,1.05,0
1,0.46,0,0.72,1
2,2.43,1,0.86,0
2,1.53,1,1.23,1
1,1.29,3,1.71,0
0,0.92,3,2.13,1
4,2.51,2,2.46,0
1,0.68,4,1.91,1
1,3.31,1,0.60,0
1,1.61,0,0.60,1
1,0.96,1,1.26,0
1,1.28,2,1.55,0
1,0.70,2,0.60,1
2,0.62,1,0.53,1
3,1.86,0,0.55,0
2,0.93,1,1.74,1
2,1.64,2,0.94,0
0,0.32,3,5.08,1
1,1.73,2,1.64,0
1,1.15,1,1.60,1
1,1.14,1,1.04,0
2,1.77,5,1.03,1
0,1.97,1,0.86,0
1,0.94,0,0.85,1
4,1.19,0,0.69,0
2,1.05,1,1.15,1
3,1.61,0,1.12,0
2,2.48,0,0.42,1
1,1.27,1,1.89,1
4,3.93,1,1.53,0
