GH,XGH,GA,XGA,Side
2,1.89,1,1.11,0
3,2.14,1,0.66,1
2,2.15,1,2.12,0
0,2.03,0,0.23,1
2,1.74,3,1.74,0
2,1.53,0,0.84,1
2,1.52,1,0.55,0
0,0.60,3,2.31,1
1,1.11,2,2.12,0
3,0.67,2,0.86,1
2,1.85,3,1.13,1
2,1.69,1,1.27,0
1,3.31,1,0.60,1
0,0.70,1,1.23,0
1,0.57,2,2.29,1
1,0.72,1,1.45,0
3,2.21,1,1.19,1
2,1.54,3,1.90,1
1,1.10,0,0.26,0
3,2.54,0,0.63,1
1,1.45,3,3.28,0
0,1.01,2,1.37,1
6,4.87,2,0.63,0
1,1.64,1,0.98,1
1,1.76,0,0.99,0
3,0.78,3,1.80,1
0,0.55,2,2.05,0
1,1.51,0,0.63,0
0,0.38,0,2.14,1
2,1.05,1,1.15,0
1,1.26,4,2.46,1
1,0.43,1,1.38,0
2,2.65,2,0.97,1
2,3.78,6,4.42,0
