GH,XGH,GA,XGA,Side
6,4.53,0,0.19,0
1,1.63,2,1.66,1
4,3.63,1,1.20,0
1,0.92,2,1.39,1
2,1.11,1,0.48,1
2,1.28,2,1.55,0
2,1.52,1,0.55,1
3,3.34,1,0.91,0
1,1.29,3,1.71,1
3,2.85,1,1.01,0
1,1.03,2,1.62,1
2,2.17,2,1.21,0
2,2.24,1,1.10,1
0,0.52,1,1.37,0
1,0.38,1,1.85,1
1,1.51,1,0.55,0
1,0.68,2,2.86,1
1,0.74,2,0.66,1
3,1.60,2,2.33,0
0,1.06,1,1.32,1
0,0.86,2,0.56,0
1,2.12,2,1.05,0
2,2.00,0,1.68,1
1,1.64,1,0.98,0
3,1.39,0,0.69,1
2,1.77,5,1.03,0
3,2.02,0,0.73,1
2,2.52,2,0.55,0
2,1.74,1,0.70,1
2,2.23,4,2.21,0
2,1.83,0,0.76,1
4,2.86,3,1.60,0
3,1.45,5,1.01,1
4,4.35,3,1.64,0
