GH,XGH,GA,XGA,Side
2,0.87,1,0.36,1
0,0.99,2,0.85,0
2,0.72,0,0.42,1
3,2.72,0,0.15,0
3,1.51,3,1.17,0
2,2.44,0,1.11,1
1,2.60,1,0.99,0
2,1.44,1,1.36,1
1,2.78,0,0.25,0
3,1.67,0,0.64,1
0,1.10,0,1.42,0
2,1.63,1,1.52,1
2,1.14,3,1.55,0
0,0.52,1,1.37,1
2,1.64,0,0.20,0
2,2.05,0,1.08,1
3,2.21,1,1.19,0
2,0.62,1,0.53,0
1,0.81,0,0.52,1
2,1.21,0,0.58,0
1,0.93,1,1.28,1
2,0.74,0,0.55,1
1,0.70,0,0.39,0
2,1.74,1,1.08,1
4,1.06,2,1.70,0
1,0.27,3,3.17,1
1,1.82,0,0.86,0
2,1.88,0,0.67,1
1,1.03,0,0.26,0
1,1.98,0,1.57,1
2,1.83,0,0.76,0
1,0.23,4,2.56,1
0,0.75,2,1.59,0
2,3.78,6,4.42,1
