GH,XGH,GA,XGA,Side
1,1.40,3,2.62,1
0,0.75,0,0.23,0
0,0.95,5,2.89,1
3,3.67,0,0.20,0
0,0.99,0,1.58,1
0,0.35,3,2.16,1
2,1.56,2,3.22,0
1,1.23,0,0.26,1
3,2.90,2,1.33,0
3,2.21,0,1.41,0
1,1.01,2,1.11,1
2,2.38,1,0.77,0
2,1.72,3,1.25,1
0,1.16,2,2.04,0
0,0.67,1,1.07,1
2,2.09,2,2.32,0
3,1.50,0,1.66,1
4,3.53,0,0.14,0
1,0.09,3,1.47,1
2,2.30,0,0.14,0
0,1.03,3,0.83,1
1,1.34,4,2.06,0
0,0.35,1,1.79,1
2,4.10,0,0.37,0
2,2.12,0,0.12,0
2,0.98,1,1.07,1
1,0.18,0,0.88,1
0,0.30,5,3.38,1
3,3.16,0,0.35,0
3,2.86,0,0.33,0
1,1.00,0,0.53,1
2,1.03,0,0.57,0
0,0.39,1,1.91,1
3,1.54,1,1.55,0
1,1.05,3,1.27,1
4,1.19,1,0.26,0
0,0.80,1,2.37,1
2,2.70,1,0.34,0
