GH,XGH,GA,XGA,Side
0,1.48,1,0.36,1
3,1.15,1,0.63,0
2,0.61,1,1.29,1
1,1.23,1,1.61,0
5,2.79,1,0.33,1
1,0.35,1,2.53,0
2,1.36,2,3.15,1
3,1.52,1,3.12,0
1,1.95,0,0.24,1
3,2.21,0,1.41,1
2,1.36,1,1.36,0
1,0.82,1,0.90,1
2,1.13,0,0.36,0
1,1.56,0,0.50,1
1,0.85,1,1.04,0
1,1.30,2,1.37,0
3,2.43,3,1.06,1
0,1.01,2,2.00,0
1,2.00,2,0.89,1
1,1.19,2,0.81,0
0,0.44,1,1.11,1
0,0.94,3,2.23,0
1,2.43,0,0.20,1
1,0.85,1,1.38,0
1,0.40,1,1.46,1
0,0.46,1,1.05,0
2,1.67,0,0.34,0
0,0.30,5,3.38,0
2,2.66,0,0.40,1
1,1.27,2,1.31,1
1,0.59,1,1.45,0
0,1.27,0,1.06,1
0,0.74,3,3.74,0
2,2.31,1,0.59,1
3,1.56,1,1.15,1
1,1.53,1,2.96,0
1,2.09,1,0.16,1
1,0.73,0,1.26,0
