GH,XGH,GA,XGA,Side
1,0.73,2,0.42,0
1,0.77,2,1.37,1
3,1.25,0,0.91,0
1,1.23,1,1.61,1
1,0.57,1,1.30,0
0,1.02,2,1.42,0
2,1.14,1,1.45,1
0,1.70,0,0.51,0
3,2.90,2,1.33,1
1,0.74,4,1.44,1
4,1.98,1,2.02,0
0,0.65,0,0.71,1
1,2.86,1,1.38,0
2,1.70,1,0.86,1
5,3.79,0,0.46,0
0,1.02,0,2.50,1
1,2.22,0,1.00,0
2,1.37,3,1.37,1
1,0.99,0,0.94,0
1,0.58,1,0.46,1
5,1.16,1,0.36,0
0,0.05,2,1.15,1
1,2.43,0,0.20,0
0,0.28,1,0.58,1
2,0.52,1,0.59,1
1,1.12,0,0.28,0
1,0.18,0,0.88,0
3,3.37,2,0.90,0
2,0.28,1,2.08,1
1,0.32,1,0.68,1
2,3.83,1,0.21,0
0,0.56,0,0.72,1
0,0.32,0,0.60,0
1,1.37,2,1.77,1
4,1.67,1,1.43,0
2,0.83,1,1.07,1
1,1.70,2,2.15,0
1,0.74,0,0.66,1
