GH,XGH,GA,XGA,Side
0,0.76,0,0.63,1
1,0.77,2,1.37,0
4,2.36,1,1.21,1
2,0.55,3,3.11,0
1,0.28,4,2.65,1
0,0.35,3,2.16,0
6,4.08,1,1.72,1
1,2.33,2,1.68,0
3,2.07,0,0.64,1
1,0.89,2,2.74,0
1,0.60,5,2.92,0
2,1.57,1,1.19,0
1,1.74,1,1.28,1
1,1.19,2,2.14,0
1,1.42,3,1.07,1
3,2.43,3,1.06,0
4,3.72,0,0.48,1
0,0.75,0,1.10,0
2,2.23,5,2.25,0
5,1.16,1,0.36,1
3,1.29,0,0.79,1
2,1.23,1,0.52,0
1,0.94,2,0.83,1
4,2.04,1,0.79,0
2,2.12,0,0.12,1
0,0.71,3,1.39,0
0,0.18,1,1.03,1
2,1.57,2,0.79,0
1,1.01,1,0.89,1
6,3.72,2,0.26,1
1,0.78,2,1.19,0
0,0.63,0,0.70,1
3,1.33,4,1.60,0
4,2.64,0,0.28,1
0,0.33,1,2.82,0
1,1.53,1,2.96,1
2,0.91,2,2.57,0
2,1.47,3,2.13,1
