GH,XGH,GA,XGA,Side
3,1.27,0,1.40,0
2,1.42,1,0.56,0
1,1.23,0,0.32,1
0,0.55,2,1.09,0
0,2.26,1,2.63,1
0,1.02,2,1.42,1
3,2.97,0,0.11,0
2,1.24,3,1.98,1
3,2.07,0,0.64,0
2,1.89,1,1.31,1
2,2.65,1,0.69,0
2,2.38,1,0.77,1
0,0.68,1,1.15,0
1,1.17,3,1.21,1
1,1.21,1,1.13,0
2,1.25,2,1.65,1
1,2.50,0,0.11,0
0,0.22,1,1.90,1
1,2.00,2,0.89,0
0,0.55,1,1.49,1
1,0.80,2,1.89,1
1,1.44,1,0.25,0
2,1.67,0,0.72,1
0,1.14,0,0.19,0
2,0.52,1,0.59,0
0,0.31,5,3.09,1
2,1.57,2,0.79,1
1,1.78,2,1.77,0
0,1.27,4,2.73,1
2,1.00,1,1.16,0
1,1.00,0,0.53,0
2,1.09,1,1.20,1
4,2.35,0,0.00,0
0,1.15,0,0.54,1
4,3.15,1,1.08,0
0,1.01,1,0.86,1
0,0.47,1,2.13,0
1,0.73,0,1.26,1
