GH,XGH,GA,XGA,Side
3,1.27,0,1.40,1
2,1.21,4,2.13,0
3,1.25,0,0.91,1
1,1.87,3,1.08,0
1,1.01,0,0.50,1
4,2.79,0,0.21,1
2,1.36,2,3.15,0
1,2.33,2,1.68,1
2,1.28,6,1.59,0
4,1.25,1,0.91,1
0,1.19,2,0.46,0
2,3.09,1,0.11,1
3,1.84,2,1.88,0
3,2.14,0,0.14,1
0,0.76,1,1.00,0
0,0.99,0,0.28,1
0,0.25,3,0.81,0
1,2.31,0,1.94,1
1,0.09,3,1.47,0
0,0.55,1,1.49,0
1,1.40,0,0.09,1
0,0.05,2,1.15,0
7,2.66,0,0.23,1
0,0.85,2,0.51,0
0,0.22,1,1.73,0
0,0.18,1,1.03,0
2,2.09,0,0.20,1
2,1.67,0,0.34,1
0,0.06,0,0.90,0
3,0.64,1,1.09,1
2,1.87,4,2.46,0
3,2.35,0,0.81,1
1,0.51,1,0.65,0
0,0.21,1,1.00,1
2,0.63,3,1.36,0
3,2.04,1,1.22,1
0,0.39,0,0.20,0
2,2.70,1,0.34,1
