GH,XGH,GA,XGA,Side
2,2.85,1,1.05,1
1,1.86,2,2.15,0
2,1.33,2,0.91,0
0,0.99,0,1.58,0
2,1.73,0,0.27,1
4,3.63,0,0.52,0
3,1.52,1,3.12,1
5,2.29,0,0.59,1
3,3.09,2,1.06,0
4,1.98,1,2.02,1
0,1.04,2,1.69,0
3,1.84,2,1.88,1
3,1.23,0,0.73,0
1,1.19,2,2.14,1
2,1.25,2,1.65,0
0,1.11,1,1.71,1
3,2.47,2,0.94,0
2,2.56,0,0.57,1
3,1.65,2,1.02,0
3,2.22,1,1.91,1
1,1.98,1,2.29,1
0,2.65,1,1.56,0
1,0.30,1,1.39,1
2,4.10,0,0.37,1
1,1.96,0,0.61,0
2,0.76,1,1.47,1
4,2.72,1,0.84,0
0,0.48,5,3.66,1
2,0.28,1,2.08,0
1,1.27,2,1.31,0
0,0.77,0,0.25,1
3,2.35,0,0.81,0
1,1.34,0,0.32,1
4,2.64,0,0.28,0
4,3.15,1,1.08,1
1,0.73,0,0.03,0
0,0.43,2,0.96,1
3,2.06,1,0.75,0
