GH,XGH,GA,XGA,Side
4,3.46,0,0.23,1
3,1.63,1,0.97,0
2,1.03,2,1.68,1
2,1.86,3,1.82,0
4,2.10,0,0.15,1
4,2.18,2,0.80,0
3,1.28,2,0.81,1
3,2.95,0,0.42,0
2,1.50,0,0.54,1
0,0.66,1,0.48,0
0,0.48,2,1.47,1
3,1.20,0,1.32,0
2,2.89,0,0.30,1
1,0.99,3,1.85,0
0,0.68,0,0.51,1
3,1.48,2,1.09,0
1,2.21,1,1.61,0
1,1.56,1,0.85,1
2,1.91,1,1.15,0
0,0.40,1,1.09,0
1,0.61,2,2.02,1
2,0.60,1,1.04,0
1,2.13,0,0.19,1
1,1.22,2,1.27,0
2,1.29,0,1.05,1
1,1.06,1,0.46,0
2,2.58,0,0.23,1
1,0.67,0,0.51,1
3,1.24,1,0.19,0
2,0.97,2,2.19,1
2,1.53,0,1.53,0
2,1.26,1,1.00,1
1,0.99,3,2.39,0
1,1.43,2,1.41,1
1,1.29,1,1.80,0
0,1.21,3,1.62,1
2,1.95,5,2.32,0
1,1.35,0,0.48,1

