GH,XGH,GA,XGA,Side
3,1.88,1,0.45,0
1,0.39,0,0.35,1
2,1.03,2,1.68,0
2,2.65,0,0.45,1
2,1.43,1,1.04,0
1,1.29,3,1.57,1
2,0.73,1,1.83,0
1,2.45,1,0.28,1
1,0.39,2,1.02,0
1,1.77,1,2.02,0
0,0.51,2,0.23,1
1,1.40,2,2.62,0
1,1.88,1,0.18,1
2,2.46,2,1.49,0
1,0.58,4,3.48,1
0,1.41,2,1.54,0
2,2.99,0,0.49,1
4,3.07,0,0.72,1
0,1.39,1,0.28,0
2,1.14,1,1.42,0
0,0.77,0,0.34,1
4,2.86,1,1.00,0
1,1.93,0,0.68,1
3,2.78,0,1.45,1
2,0.67,0,0.40,0
1,1.06,1,0.46,1
3,1.89,1,0.18,1
1,1.52,1,0.84,0
0,1.34,1,1.92,1
3,1.97,3,2.13,0
3,1.45,1,0.82,0
0,1.06,0,0.48,1
3,1.08,2,0.87,0
2,1.79,2,0.97,1
2,1.72,2,1.93,0
1,1.24,1,3.02,1
0,1.62,2,0.91,0
3,2.10,1,1.03,1

