GH,XGH,GA,XGA,Side
0,1.03,1,0.27,1
1,1.20,1,0.57,0
0,1.71,4,1.94,1
0,1.94,1,0.41,0
2,1.43,1,1.04,1
1,1.67,0,0.31,0
1,0.87,2,1.51,0
0,0.35,3,3.20,1
1,1.19,1,0.73,0
0,0.66,1,0.48,1
0,1.68,1,1.17,0
1,1.24,0,0.70,1
0,1.01,1,1.11,0
2,0.89,0,0.30,1
0,1.04,0,0.62,0
0,2.32,0,0.25,1
1,2.25,1,1.55,1
2,2.17,0,1.56,0
1,1.64,0,1.62,1
1,0.99,1,1.25,0
1,1.29,1,1.07,0
2,1.72,0,0.69,1
4,2.38,0,0.50,0
1,1.54,0,2.46,1
3,2.27,0,0.48,0
1,1.67,0,0.20,0
1,1.38,0,0.39,1
1,0.67,0,0.51,0
1,0.69,1,1.06,1
0,0.62,1,0.76,0
1,1.39,0,0.59,1
0,1.06,0,0.48,0
0,2.43,1,0.34,1
3,2.47,0,0.55,1
1,2.56,1,1.07,0
1,1.86,1,2.48,1
3,2.08,0,0.87,0
2,1.26,0,1.47,1

