GH,XGH,GA,XGA,Side
1,1.22,3,2.84,1
2,2.96,0,0.23,0
1,1.90,1,0.64,1
2,1.43,3,1.30,0
0,0.82,0,0.43,1
2,0.70,1,1.23,0
1,0.87,2,1.51,1
1,2.16,1,1.01,0
3,1.75,0,0.70,0
4,2.71,0,0.54,1
1,1.04,2,1.68,0
5,2.45,0,0.16,1
1,1.88,1,0.18,0
1,1.63,1,1.02,1
3,2.79,0,0.38,0
3,1.48,2,1.09,1
1,2.40,0,0.47,0
2,1.66,0,0.95,1
0,1.39,1,0.28,1
1,0.80,0,0.55,0
1,0.20,0,1.15,0
1,1.65,1,1.83,1
2,1.83,4,1.85,1
0,0.46,1,1.33,0
1,1.21,0,0.21,0
1,2.04,0,0.16,1
0,0.81,0,0.93,0
1,0.57,0,0.29,0
2,1.88,3,2.63,1
1,2.92,0,0.75,0
2,1.07,1,1.17,1
3,1.99,2,0.61,1
3,1.31,2,0.49,1
1,1.43,2,1.41,0
3,1.74,0,0.35,1
1,1.86,1,2.48,0
1,0.51,1,0.73,0
0,1.40,1,0.89,1

