GH,XGH,GA,XGA,Side
2,0.93,1,1.37,0
1,1.35,3,2.62,1
3,1.71,0,0.56,0
1,2.05,2,1.02,1
4,2.10,0,0.15,0
1,2.06,3,0.81,1
0,0.92,0,0.36,0
0,0.37,1,1.50,0
1,0.76,1,1.08,1
0,0.66,0,0.42,0
1,1.21,1,1.34,1
5,2.45,0,0.16,0
2,1.29,4,1.51,1
2,1.07,1,1.26,0
0,1.04,0,0.62,1
2,0.26,1,0.90,0
1,1.13,2,1.58,1
0,0.52,2,1.05,0
0,0.56,1,0.57,1
2,1.14,1,1.42,1
9,5.86,0,0.03,0
0,0.44,1,0.66,1
0,0.59,2,1.34,1
2,1.57,1,1.95,0
0,1.38,0,1.29,0
1,0.62,0,0.33,1
0,0.81,0,0.93,1
1,1.62,0,0.51,0
1,1.21,0,0.42,1
2,2.22,0,0.49,0
1,0.51,1,2.01,1
3,1.68,3,2.27,0
1,0.99,3,2.39,1
3,2.47,0,0.55,0
0,0.38,0,0.03,1
1,1.24,1,3.02,0
2,2.25,2,2.28,1
2,2.96,1,1.22,0
