GH,XGH,GA,XGA,Side
3,1.88,1,0.45,1
0,1.62,0,0.58,0
3,1.71,0,0.56,1
1,0.76,0,1.51,0
2,1.45,3,2.82,0
2,0.70,1,1.23,1
1,0.89,0,2.01,0
3,2.95,0,0.42,1
3,0.79,1,1.33,1
1,1.52,2,1.94,0
1,0.61,0,0.25,1
2,2.34,1,0.93,0
0,1.31,0,0.14,1
2,0.89,0,0.30,0
2,1.00,2,2.54,1
0,0.83,1,2.02,0
1,1.69,1,1.19,1
2,1.21,3,0.80,0
1,1.22,2,1.67,1
1,1.25,3,3.05,0
2,2.43,1,0.37,1
1,0.61,2,2.02,0
4,2.38,0,0.50,1
0,0.59,2,1.34,0
0,1.05,0,0.65,1
1,0.39,1,1.16,0
1,0.76,0,0.28,1
0,0.31,1,1.57,0
0,1.82,1,2.02,1
2,1.88,3,2.63,0
1,1.25,1,0.92,0
5,1.99,1,1.28,1
0,0.51,0,1.08,0
5,2.44,0,0.92,1
2,1.67,2,1.91,0
1,0.98,0,0.56,1
5,2.71,0,1.41,1
3,2.10,1,1.03,0

