GH,XGH,GA,XGA,Side
3,2.62,4,1.21,1
1,0.39,0,0.35,0
3,2.03,1,1.51,0
1,0.76,0,1.51,1
1,1.30,3,1.55,0
0,0.61,0,0.42,1
0,0.65,1,0.35,0
0,0.37,1,1.50,1
2,2.16,2,1.30,1
1,1.03,1,1.63,0
1,1.01,2,1.73,1
4,2.07,3,1.65,0
1,1.17,0,0.27,1
1,1.63,1,1.02,0
1,1.84,1,0.81,1
0,2.32,0,0.25,0
1,2.21,1,1.61,1
0,1.68,0,0.23,0
1,2.31,2,0.40,1
1,0.20,0,1.15,1
3,1.76,1,1.58,0
0,1.46,0,1.34,0
1,1.37,0,0.36,1
1,1.12,2,0.75,0
3,2.27,0,0.48,1
1,0.62,0,0.33,0
2,1.20,2,1.49,1
2,1.13,2,1.09,0
0,1.42,0,0.51,1
2,0.97,2,2.19,0
3,1.97,3,2.13,1
0,0.52,1,1.20,0
2,2.89,1,0.45,0
1,0.69,1,0.28,1
0,0.44,1,0.74,0
1,2.03,2,1.21,1
5,2.71,0,1.41,0
1,1.68,1,1.20,1

