GH,XGH,GA,XGA,Side
2,0.93,1,1.37,1
1,0.63,1,0.33,0
0,0.42,0,0.25,0
0,0.74,0,0.33,1
4,2.64,0,0.89,0
2,3.12,1,0.31,1
2,1.10,3,2.23,0
2,2.04,0,1.86,1
3,0.79,1,1.33,0
1,1.77,1,2.02,1
1,1.32,1,1.22,0
4,2.07,3,1.65,1
2,1.30,0,0.71,1
1,0.65,0,1.31,0
3,2.79,0,0.38,1
3,2.49,2,1.93,0
1,2.25,1,1.55,0
3,2.20,0,0.76,1
0,0.56,1,0.57,0
2,1.91,1,1.15,1
1,3.05,2,2.24,1
1,1.65,1,1.83,0
3,2.78,0,1.45,0
2,1.74,1,0.84,1
0,0.57,1,1.26,1
0,0.32,1,0.99,0
2,2.58,0,0.23,0
0,0.31,1,1.57,1
0,0.03,5,2.37,0
2,2.20,1,1.66,1
2,1.16,2,2.00,0
3,2.13,0,0.64,1
0,0.60,2,1.74,0
2,1.98,0,1.56,1
2,2.44,3,0.72,0
0,0.77,1,1.54,1
3,2.08,0,0.87,1
1,1.68,1,1.20,0

