GH,XGH,GA,XGA,Side
1,1.22,3,2.84,0
0,1.62,0,0.58,1
2,2.23,1,0.56,0
2,1.86,3,1.82,1
1,1.05,1,0.41,0
1,1.71,1,0.78,1
0,0.65,1,0.35,1
2,2.04,0,1.86,0
1,0.39,2,1.02,1
2,0.82,1,1.36,0
2,1.31,2,0.48,1
1,1.11,0,1.03,0
0,1.15,4,3.96,1
0,0.79,1,0.85,0
1,0.73,2,1.38,1
0,0.71,2,1.77,0
3,2.32,0,0.10,0
0,0.52,2,1.05,1
1,1.56,1,0.85,0
1,0.99,1,1.25,1
1,0.92,5,1.62,1
2,1.42,0,1.37,0
2,1.25,1,0.84,1
2,1.60,2,1.60,0
1,1.21,0,0.21,1
2,0.83,0,1.46,1
2,1.20,2,1.49,0
1,0.76,1,1.57,1
0,1.82,1,2.02,0
0,1.58,1,0.61,1
1,0.51,1,2.01,0
0,1.62,0,0.57,1
3,2.55,1,0.93,0
2,1.79,2,0.97,0
2,2.44,3,0.72,1
1,1.59,0,0.62,0
2,0.85,0,0.92,1
2,1.26,0,1.47,0

