GH,XGH,GA,XGA,Side
1,1.80,0,0.59,0
3,0.83,0,1.12,1
0,0.41,5,2.54,0
1,0.46,1,1.71,1
0,0.40,1,0.80,1
0,0.95,0,2.25,0
2,1.67,1,1.17,1
0,2.18,1,0.44,0
0,1.28,0,0.64,1
3,2.18,2,0.55,0
1,2.19,4,2.07,1
4,3.04,1,0.63,0
1,2.00,1,0.65,0
4,1.67,1,0.99,1
2,4.20,2,0.94,0
2,1.72,0,0.71,1
2,1.25,4,1.90,0
2,0.70,0,0.29,1
2,1.42,1,1.23,0
3,2.76,3,2.01,0
4,3.50,0,0.27,1
3,1.99,0,0.83,0
0,0.55,1,1.01,1
2,1.93,1,0.96,0
1,3.21,0,0.59,1
1,0.60,2,1.13,0
1,1.95,2,1.89,1
3,1.81,5,2.50,0
1,2.10,0,1.04,1
2,0.87,1,0.18,0
0,1.32,1,1.66,1
2,2.47,0,0.74,1
3,1.00,0,0.64,0
1,1.19,2,1.25,1
3,2.48,3,2.78,0
1,1.88,2,2.21,1
0,0.78,0,0.68,0
2,0.69,0,0.49,1
